employee_id,age,gender,department,salary_usd,years_experience,satisfaction_score,performance_rating,overtime,remote_work,num_projects,training_hours,education_level,attrition
EMP00831,54.0,Female,Sales,58245.37,38.0,1.48,Medium,No,Hybrid,6.0,39.0,Associate,0
EMP00832,58.0,Male,HR,81399.02,20.0,1.67,High,No,Hybrid,5.0,16.0,Master's,0
EMP00833,35.0,Female,engineering,61550.26,31.0,2.36,Low,No,On-site,7.0,94.0,Bachelor's,0
EMP00834,34.0,Female,engineering,46397.79,14.0,2.5,Excellent,No,On-site,4.0,49.0,High School,0
EMP00835,25.0,Female,Marketing,71017.5,19.0,3.28,High,Yes,Hybrid,4.0,78.0,Master's,0
EMP00836,24.0,Male,Finance,29105.06,32.0,1.41,Excellent,No,Full Remote,1.0,43.0,Bachelor's,1
EMP00837,47.0,Female,Sales,65059.73,2.0,2.79,Low,yes,Full Remote,3.0,42.0,PhD,0
EMP00838,42.0,Male,SALES,84590.83,29.0,3.15,Medium,No,Hybrid,3.0,0.0,High School,0
EMP00839,48.0,Male,Engineering,85288.31,29.0,1.76,Medium,No,Full Remote,5.0,15.0,High School,0
EMP00840,24.0,Male,Sales,36384.37,6.0,3.83,Excellent,yes,Full Remote,3.0,43.0,nan,0
EMP00841,54.0,Male,HR,60946.13,2.0,1.25,High,No,On-site,3.0,90.0,High School,0
EMP00842,30.0,,Engineering,95145.29,12.0,1.08,Medium,Yes,On-site,1.0,49.0,PhD,0
EMP00843,,Female,Sales,49095.26,37.0,3.52,Excellent,Yes,On-site,4.0,79.0,nan,0
EMP00844,31.0,Male,engineering,77596.82,28.0,1.77,Excellent,No,On-site,4.0,96.0,Master's,1
EMP00845,64.0,Male,HR,63360.79,2.0,3.95,Medium,No,Hybrid,1.0,44.0,Master's,0
EMP00846,44.0,Female,Engineering,28267.8,31.0,3.61,Medium,,On-site,8.0,97.0,Associate,1
EMP00847,51.0,Female,Sales,77599.85,3.0,4.3,Medium,yes,On-site,6.0,80.0,Bachelor's,0
EMP00848,34.0,Male,Engineering,81328.8,0.0,2.43,Excellent,No,On-site,9.0,16.0,Bachelor's,0
EMP00849,23.0,Female,Engineering,59119.47,12.0,3.7,Medium,No,Hybrid,,38.0,High School,0
EMP00850,52.0,Male,Sales,87665.09,6.0,3.9,High,No,Full Remote,1.0,91.0,Bachelor's,1
EMP00851,31.0,Male,,91796.27,11.0,3.42,High,No,Hybrid,1.0,39.0,Bachelor's,0
EMP00852,48.0,Female,Marketing,48971.44,5.0,4.09,High,Yes,On-site,1.0,21.0,Master's,0
EMP00853,49.0,Female,Sales,51331.01,10.0,1.98,Medium,Yes,Full Remote,1.0,19.0,Associate,1
EMP00854,54.0,Prefer not to say,Sales,42820.63,29.0,1.33,Medium,No,Hybrid,2.0,98.0,Bachelor's,0
EMP00855,34.0,Female,HR,68312.01,4.0,2.64,High,,On-site,3.0,40.0,Master's,0
EMP00856,39.0,Male,Engineering,48692.77,7.0,1.18,Medium,No,Full Remote,3.0,97.0,PhD,0
EMP00857,64.0,Female,HR,106966.24,32.0,1.52,High,No,On-site,8.0,54.0,Bachelor's,1
EMP00858,50.0,Male,Finance,58309.41,2.0,4.13,Medium,Yes,On-site,3.0,73.0,Master's,0
EMP00859,43.0,Female,Engineering,66534.42,27.0,1.12,Medium,Yes,Hybrid,2.0,50.0,Bachelor's,1
EMP00860,37.0,Male,SALES,52472.03,4.0,1.38,High,yes,On-site,5.0,75.0,High School,0
EMP00861,26.0,Male,engineering,96504.74,39.0,1.2,High,yes,On-site,4.0,17.0,Bachelor's,0
EMP00862,61.0,Male,Marketing,60834.85,17.0,,Medium,No,On-site,6.0,14.0,Bachelor's,0
EMP00863,37.0,Prefer not to say,Marketing,52883.82,24.0,3.61,Excellent,,On-site,2.0,53.0,Master's,1
EMP00864,32.0,Male,Marketing,77086.27,22.0,2.8,High,yes,Hybrid,6.0,5.0,Master's,0
EMP00865,40.0,Female,Engineering,102726.31,23.0,3.3,Medium,Yes,On-site,5.0,39.0,High School,0
EMP00866,58.0,Male,Engineering,88214.47,11.0,3.3,Medium,Yes,Full Remote,7.0,24.0,Master's,0
EMP00867,28.0,Female,,61350.64,23.0,1.37,Medium,Yes,nan,9.0,77.0,Bachelor's,0
EMP00868,33.0,Female,HR,67076.71,7.0,4.6,Medium,Yes,Full Remote,1.0,44.0,PhD,0
EMP00869,29.0,Female,Sales,67048.57,21.0,4.12,High,yes,Full Remote,9.0,85.0,Master's,0
EMP00870,61.0,Male,Finance,65945.11,31.0,2.74,Excellent,Yes,On-site,1.0,34.0,Bachelor's,0
EMP00871,30.0,Male,Sales,67802.2,33.0,4.97,High,Yes,On-site,2.0,15.0,Master's,0
EMP00872,33.0,Female,Sales,79886.87,38.0,2.27,High,,Full Remote,3.0,33.0,Master's,0
EMP00873,25.0,Male,Marketing,80415.72,26.0,2.22,High,No,Hybrid,7.0,82.0,Bachelor's,0
EMP00874,57.0,Female,Sales,52311.01,29.0,4.98,Medium,No,On-site,3.0,84.0,Bachelor's,0
EMP00875,27.0,Non-binary,Sales,46546.43,5.0,1.75,High,No,Full Remote,9.0,90.0,Bachelor's,0
EMP00876,40.0,Female,Engineering,79606.04,8.0,4.48,Low,no,Hybrid,4.0,34.0,PhD,0
EMP00877,30.0,Female,,52606.23,21.0,2.32,Excellent,Yes,Hybrid,2.0,61.0,Associate,0
EMP00878,24.0,Female,Sales,64131.45,12.0,1.94,Excellent,No,On-site,4.0,78.0,Master's,1
EMP00879,36.0,Male,Sales,79761.8,9.0,3.88,High,Yes,Hybrid,3.0,49.0,Bachelor's,1
EMP00880,24.0,Female,Engineering,80708.58,14.0,3.15,High,No,Hybrid,3.0,9.0,PhD,0
EMP00881,61.0,Male,engineering,51768.7,22.0,4.98,High,Yes,nan,9.0,1.0,Associate,0
EMP00882,30.0,Male,Sales,91303.81,14.0,1.45,Medium,no,On-site,9.0,58.0,Master's,0
EMP00883,23.0,Prefer not to say,Finance,73440.91,24.0,4.99,High,no,On-site,4.0,27.0,Master's,0
EMP00884,38.0,Prefer not to say,Sales,68992.2,36.0,3.91,High,No,Hybrid,1.0,90.0,High School,0
EMP00885,45.0,Male,Engineering,103342.82,24.0,1.9,High,No,Hybrid,6.0,87.0,Master's,0
EMP00886,48.0,Male,Finance,88225.51,1.0,4.76,Medium,Yes,Full Remote,9.0,44.0,Bachelor's,0
EMP00887,63.0,Male,engineering,85385.95,12.0,2.56,High,yes,Full Remote,1.0,66.0,Master's,0
EMP00888,52.0,Male,Engineering,46897.83,18.0,4.54,High,No,Hybrid,8.0,32.0,nan,0
EMP00889,57.0,Female,Finance,75794.82,2.0,1.11,Medium,no,Hybrid,7.0,68.0,Associate,0
EMP00890,35.0,Female,Finance,59833.42,3.0,1.81,Medium,Yes,Full Remote,2.0,34.0,Master's,0
EMP00891,43.0,Non-binary,Engineering,45221.25,39.0,4.37,Medium,Yes,Hybrid,8.0,5.0,Bachelor's,0
EMP00892,40.0,,engineering,60024.64,23.0,3.24,Medium,no,Hybrid,4.0,15.0,Master's,1
EMP00893,31.0,Male,Sales,88598.27,20.0,4.46,Medium,Yes,On-site,8.0,50.0,Bachelor's,0
EMP00894,29.0,Female,Sales,61150.76,30.0,4.64,Medium,No,Hybrid,7.0,57.0,Master's,0
EMP00895,51.0,Female,Finance,64764.47,22.0,2.74,Low,yes,nan,7.0,51.0,Bachelor's,0
EMP00896,52.0,Male,Marketing,77764.94,28.0,2.19,High,,Hybrid,7.0,38.0,Bachelor's,0
EMP00897,64.0,Female,Marketing,68831.87,27.0,2.01,High,No,Full Remote,9.0,67.0,Master's,1
EMP00898,64.0,Female,Engineering,48838.86,14.0,1.43,Medium,No,On-site,6.0,78.0,Bachelor's,0
EMP00899,64.0,Male,Sales,74174.72,2.0,3.31,High,No,On-site,6.0,21.0,Bachelor's,0
EMP00900,22.0,,Finance,41443.15,2.0,2.07,Excellent,Yes,On-site,2.0,73.0,Bachelor's,0
EMP00901,57.0,Male,,52283.1,39.0,2.75,Medium,No,Hybrid,2.0,84.0,Bachelor's,0
EMP00902,31.0,Prefer not to say,Sales,77811.53,30.0,4.92,nan,,Hybrid,3.0,72.0,Bachelor's,0
EMP00903,59.0,Female,Engineering,53225.32,15.0,3.61,High,No,On-site,8.0,61.0,Bachelor's,0
EMP00904,50.0,Female,Sales,76133.26,35.0,3.6,Medium,No,On-site,1.0,6.0,Bachelor's,0
EMP00905,32.0,Male,Finance,84172.76,,3.59,Excellent,Yes,Hybrid,9.0,2.0,Bachelor's,0
EMP00906,35.0,Female,Marketing,53092.04,19.0,2.88,High,No,nan,2.0,50.0,Master's,0
EMP00907,34.0,Non-binary,SALES,68629.26,33.0,4.74,Low,no,Full Remote,3.0,52.0,PhD,0
EMP00908,38.0,Male,Marketing,64824.12,39.0,5.0,Excellent,no,Hybrid,9.0,14.0,PhD,0
EMP00909,36.0,Female,Sales,57527.39,14.0,2.36,Medium,No,On-site,2.0,15.0,Bachelor's,0
EMP00910,45.0,Prefer not to say,Sales,24077.87,27.0,2.41,Medium,No,On-site,5.0,8.0,Bachelor's,0
EMP00911,49.0,Male,Marketing,44371.84,15.0,4.27,High,no,Hybrid,1.0,39.0,Master's,0
EMP00912,40.0,Female,Marketing,88407.23,28.0,3.62,Excellent,yes,Full Remote,4.0,64.0,High School,0
EMP00913,61.0,Male,Marketing,80335.55,37.0,3.83,Low,Yes,On-site,1.0,71.0,High School,0
EMP00914,30.0,Female,Sales,49272.36,32.0,4.74,Medium,yes,Full Remote,8.0,94.0,Master's,1
EMP00915,24.0,Male,Engineering,57231.79,38.0,1.93,Low,No,Hybrid,4.0,49.0,Bachelor's,0
EMP00916,61.0,Prefer not to say,Marketing,65887.96,7.0,3.41,High,No,Hybrid,3.0,98.0,Bachelor's,0
EMP00917,40.0,Male,Sales,28926.83,32.0,3.25,Medium,Yes,On-site,7.0,96.0,Master's,0
EMP00918,53.0,Prefer not to say,Marketing,55148.24,1.0,1.2,nan,,Hybrid,7.0,32.0,High School,0
EMP00919,24.0,Male,HR,53110.45,4.0,2.31,Medium,No,Hybrid,4.0,45.0,Master's,0
EMP00920,42.0,Male,Finance,50149.68,30.0,3.81,High,No,Hybrid,9.0,82.0,Master's,0
EMP00921,51.0,Male,Marketing,46026.29,1.0,4.14,Excellent,No,On-site,8.0,89.0,Master's,0
EMP00922,61.0,Male,Engineering,72934.37,5.0,2.77,Excellent,No,Hybrid,9.0,0.0,Bachelor's,0
EMP00923,58.0,Female,Sales,89248.38,24.0,1.69,Excellent,Yes,Hybrid,8.0,65.0,Master's,0
EMP00924,31.0,Female,Engineering,68688.76,36.0,2.54,High,No,Full Remote,5.0,36.0,High School,0
EMP00925,41.0,Male,,96482.12,5.0,4.75,High,No,On-site,7.0,97.0,Master's,1
EMP00926,52.0,Male,engineering,63607.46,29.0,2.04,Medium,Yes,Full Remote,2.0,0.0,Bachelor's,1
EMP00927,60.0,Female,Marketing,68956.9,35.0,4.44,Medium,no,Full Remote,4.0,56.0,Master's,0
EMP00928,40.0,Female,Sales,86889.13,25.0,1.45,nan,Yes,Hybrid,4.0,60.0,Bachelor's,0
EMP00929,60.0,Male,Engineering,77661.11,10.0,4.98,Medium,No,On-site,3.0,86.0,Bachelor's,0
EMP00930,48.0,Female,HR,82154.58,16.0,,Excellent,yes,Hybrid,6.0,18.0,Bachelor's,0
EMP00931,23.0,Prefer not to say,Sales,0.0,27.0,1.23,Medium,Yes,On-site,1.0,47.0,Associate,0
EMP00932,37.0,Male,Finance,80081.17,37.0,1.06,Excellent,no,Hybrid,5.0,23.0,Bachelor's,0
EMP00933,27.0,Male,SALES,24442.26,33.0,4.88,Medium,Yes,Hybrid,1.0,71.0,Bachelor's,0
EMP00934,32.0,Female,Marketing,51659.49,30.0,1.06,Medium,Yes,Full Remote,3.0,18.0,Master's,0
EMP00935,45.0,Male,Sales,41478.92,14.0,3.35,nan,no,Hybrid,3.0,46.0,Master's,0
EMP00936,34.0,Prefer not to say,engineering,57406.41,36.0,4.83,High,Yes,Hybrid,8.0,62.0,Master's,0
EMP00937,43.0,Female,engineering,25342.43,20.0,4.93,Medium,Yes,Hybrid,8.0,92.0,Bachelor's,0
EMP00938,56.0,Male,HR,37719.34,24.0,4.11,Medium,Yes,Full Remote,9.0,40.0,High School,0
EMP00939,36.0,Prefer not to say,HR,66108.13,37.0,2.32,Medium,Yes,Hybrid,6.0,93.0,Master's,0
EMP00940,25.0,Male,Marketing,62514.11,18.0,2.23,High,Yes,Full Remote,8.0,39.0,Master's,0
EMP00941,35.0,Male,Engineering,65782.01,,3.79,Medium,yes,On-site,3.0,51.0,High School,0
EMP00942,35.0,Non-binary,Sales,95489.85,37.0,4.75,Medium,Yes,On-site,1.0,85.0,Bachelor's,0
EMP00943,64.0,Male,Engineering,84675.65,4.0,4.48,Medium,Yes,Full Remote,4.0,44.0,Master's,0
EMP00944,29.0,Female,engineering,80805.5,,1.76,Medium,Yes,nan,6.0,51.0,Master's,0
EMP00945,52.0,Female,Engineering,80163.35,29.0,4.84,Medium,No,Full Remote,6.0,66.0,Master's,0
EMP00946,35.0,Female,Engineering,85805.92,0.0,4.07,High,No,Hybrid,9.0,51.0,Master's,0
EMP00947,31.0,Female,Marketing,72083.0,12.0,1.91,Medium,No,On-site,1.0,31.0,nan,0
EMP00948,32.0,Female,Engineering,60784.2,8.0,4.65,Excellent,No,Hybrid,3.0,11.0,Master's,0
EMP00949,22.0,Female,,69502.43,29.0,1.04,High,,Full Remote,6.0,53.0,Bachelor's,0
EMP00950,43.0,Female,Finance,53953.69,30.0,2.34,High,No,Hybrid,3.0,89.0,High School,0
EMP00951,27.0,Female,Marketing,62852.46,,1.44,High,No,Full Remote,5.0,7.0,Bachelor's,0
EMP00952,52.0,Female,Engineering,76144.28,1.0,3.44,Excellent,No,nan,7.0,24.0,Bachelor's,0
EMP00953,39.0,Female,,20930.12,1.0,1.15,Medium,yes,Hybrid,5.0,56.0,Bachelor's,1
EMP00954,52.0,Male,SALES,12070.6,28.0,3.99,Low,No,On-site,6.0,69.0,nan,0
EMP00955,58.0,Male,Engineering,54551.71,33.0,2.67,High,Yes,Hybrid,8.0,41.0,Bachelor's,0
EMP00956,51.0,Female,engineering,21612.72,13.0,,High,No,Hybrid,6.0,97.0,Bachelor's,0
EMP00957,41.0,Female,Finance,68620.08,33.0,-1.0,Medium,No,Full Remote,7.0,60.0,Bachelor's,1
EMP00958,28.0,Female,Engineering,82841.38,36.0,1.26,High,No,Full Remote,8.0,36.0,Bachelor's,0
EMP00959,45.0,Male,Sales,94861.9,13.0,1.78,Excellent,yes,On-site,9.0,58.0,Bachelor's,0
EMP00960,51.0,Female,Engineering,66769.7,22.0,2.54,Medium,no,Hybrid,1.0,40.0,Bachelor's,1
EMP00961,58.0,Female,Finance,69687.1,8.0,3.71,Medium,Yes,On-site,9.0,88.0,nan,1
EMP00962,41.0,Male,Marketing,82104.21,39.0,2.04,Excellent,no,Hybrid,5.0,13.0,Bachelor's,0
EMP00963,31.0,,Marketing,70984.01,36.0,1.6,Low,,Full Remote,1.0,7.0,Bachelor's,0
EMP00964,,Female,Marketing,52988.31,7.0,1.2,Excellent,Yes,On-site,6.0,44.0,Bachelor's,0
EMP00965,30.0,Male,Marketing,53796.28,11.0,2.78,High,Yes,Hybrid,7.0,28.0,Bachelor's,0
EMP00966,62.0,Male,Finance,72776.15,30.0,3.76,Excellent,yes,Full Remote,6.0,58.0,High School,0
EMP00967,38.0,,Finance,54351.51,1.0,3.49,Excellent,Yes,Full Remote,5.0,51.0,Bachelor's,0
EMP00968,55.0,Female,Engineering,52632.11,16.0,4.44,Medium,Yes,On-site,1.0,62.0,Bachelor's,1
EMP00969,38.0,Female,Marketing,57071.27,20.0,4.65,Excellent,Yes,On-site,2.0,49.0,High School,0
EMP00970,41.0,Female,engineering,68339.38,31.0,2.26,Low,No,Hybrid,7.0,84.0,Master's,1
EMP00971,60.0,Male,HR,133757.8,38.0,2.97,Low,No,On-site,4.0,7.0,Bachelor's,0
EMP00972,37.0,Prefer not to say,Sales,57606.19,3.0,1.92,Excellent,No,On-site,2.0,91.0,Bachelor's,0
EMP00973,58.0,Male,Marketing,62836.14,37.0,3.45,nan,No,Hybrid,4.0,15.0,Master's,0
EMP00974,54.0,Male,Sales,49523.94,33.0,4.37,Medium,Yes,Full Remote,7.0,76.0,High School,0
EMP00975,26.0,Female,,65051.91,26.0,1.83,Medium,yes,On-site,6.0,41.0,Master's,1
EMP00976,48.0,Female,Finance,80693.01,20.0,3.15,High,No,On-site,1.0,32.0,Bachelor's,0
EMP00977,36.0,Male,HR,53781.87,17.0,2.89,Excellent,Yes,On-site,9.0,65.0,Master's,0
EMP00978,39.0,Non-binary,engineering,45794.89,32.0,2.95,Medium,No,On-site,2.0,35.0,High School,0
EMP00979,28.0,,Engineering,49974.33,18.0,3.61,Medium,no,On-site,8.0,92.0,Master's,0
EMP00980,28.0,Male,Sales,92902.13,34.0,4.86,High,no,Hybrid,4.0,45.0,PhD,0
EMP00981,23.0,Non-binary,Sales,70807.97,29.0,3.52,High,No,On-site,5.0,69.0,Master's,0
EMP00982,22.0,Male,Engineering,25951.01,31.0,3.42,High,Yes,Full Remote,9.0,94.0,PhD,0
EMP00983,33.0,Female,engineering,85013.04,31.0,1.06,Medium,No,Full Remote,5.0,3.0,Master's,0
EMP00984,59.0,Female,Sales,103542.31,30.0,3.19,Medium,No,On-site,5.0,10.0,Bachelor's,0
EMP00985,63.0,Male,Engineering,88963.55,7.0,3.93,High,yes,On-site,1.0,57.0,Bachelor's,0
EMP00986,27.0,Male,Finance,33024.35,22.0,3.07,nan,no,Full Remote,3.0,10.0,High School,0
EMP00987,26.0,Female,Sales,65639.73,8.0,2.37,Excellent,No,Full Remote,3.0,91.0,Bachelor's,0
EMP00988,48.0,Female,Marketing,68989.78,30.0,2.8,Excellent,Yes,Hybrid,1.0,45.0,Master's,0
EMP00989,58.0,Female,Engineering,104904.21,15.0,4.22,High,yes,On-site,3.0,35.0,PhD,0
EMP00990,55.0,,Marketing,48763.91,17.0,2.64,Excellent,No,Hybrid,8.0,43.0,Master's,0
EMP00991,57.0,Female,Engineering,74244.44,1.0,4.62,Excellent,No,nan,2.0,27.0,nan,0
EMP00992,39.0,Female,Sales,75120.05,10.0,2.89,Medium,Yes,On-site,8.0,54.0,Master's,1
EMP00993,46.0,Female,Finance,73030.22,37.0,4.48,Medium,yes,nan,3.0,44.0,Bachelor's,0
EMP00994,45.0,Female,Engineering,58470.32,0.0,2.74,Medium,Yes,On-site,5.0,28.0,PhD,1
EMP00995,42.0,Male,Marketing,81656.14,24.0,1.77,nan,No,On-site,5.0,98.0,Bachelor's,0
EMP00996,36.0,Female,HR,54927.65,18.0,3.5,High,No,On-site,2.0,85.0,High School,0
EMP00997,34.0,Male,engineering,51033.45,24.0,4.93,High,Yes,On-site,2.0,83.0,Master's,1
EMP00998,33.0,Female,HR,101860.24,14.0,3.23,nan,No,On-site,4.0,47.0,Bachelor's,0
EMP00999,24.0,Male,Engineering,53282.6,18.0,2.08,High,No,On-site,2.0,83.0,Bachelor's,1
EMP01000,29.0,Male,Engineering,106196.92,35.0,2.97,High,No,Hybrid,4.0,83.0,nan,0
EMP01001,56.0,Male,Sales,36284.89,1.0,,High,Yes,On-site,9.0,82.0,Bachelor's,0
EMP01002,36.0,Male,Engineering,86643.23,17.0,1.42,Medium,Yes,On-site,7.0,66.0,Master's,0
EMP01003,34.0,Male,Engineering,47109.67,35.0,3.15,Medium,no,Full Remote,7.0,75.0,Bachelor's,0
EMP01004,23.0,Female,HR,49551.77,17.0,3.12,Medium,No,Hybrid,1.0,20.0,Master's,1
EMP01005,36.0,Male,Marketing,80204.07,18.0,4.69,High,No,Hybrid,3.0,55.0,nan,1
EMP01006,57.0,Male,Finance,57699.3,28.0,2.77,Excellent,,On-site,1.0,50.0,Bachelor's,1
EMP01007,40.0,Male,Sales,38288.39,39.0,4.57,High,yes,Full Remote,1.0,18.0,High School,1
EMP01008,37.0,Male,Marketing,73811.16,20.0,2.21,High,No,Hybrid,2.0,81.0,Bachelor's,0
EMP01009,26.0,Female,Engineering,91630.9,15.0,1.43,Medium,no,Hybrid,7.0,29.0,Master's,0
EMP01010,43.0,Female,Finance,58449.25,9.0,2.81,Low,no,Hybrid,1.0,70.0,Bachelor's,1
EMP01011,64.0,,,59563.44,5.0,2.7,High,yes,Full Remote,2.0,79.0,PhD,0
EMP01012,61.0,Female,Sales,63382.63,12.0,3.15,Medium,No,On-site,9.0,5.0,Bachelor's,0
EMP01013,43.0,Female,HR,74056.88,,3.65,Medium,yes,Hybrid,9.0,13.0,Master's,0
EMP01014,48.0,Female,Sales,78929.74,25.0,4.63,Excellent,No,Full Remote,1.0,39.0,Associate,0
EMP01015,64.0,Female,SALES,38076.28,5.0,3.97,Low,No,On-site,4.0,26.0,High School,0
EMP01016,28.0,,Sales,59626.71,35.0,4.84,High,Yes,On-site,8.0,72.0,PhD,0
EMP01017,52.0,Female,HR,41576.7,22.0,3.12,High,No,Full Remote,9.0,96.0,Master's,0
EMP01018,37.0,Prefer not to say,engineering,38296.11,4.0,4.74,Low,No,nan,1.0,65.0,PhD,0
EMP01019,61.0,Female,Sales,39510.35,5.0,1.02,High,Yes,On-site,3.0,13.0,Bachelor's,0
EMP01020,46.0,Female,Sales,92762.34,37.0,3.21,Medium,yes,On-site,4.0,3.0,Bachelor's,0
EMP01021,50.0,Female,Sales,70964.95,30.0,1.59,Excellent,No,Full Remote,7.0,21.0,Master's,0
EMP01022,43.0,Male,Sales,72379.59,38.0,4.58,Medium,Yes,Full Remote,9.0,0.0,Bachelor's,0
EMP01023,52.0,Male,Marketing,81229.9,34.0,1.84,High,No,On-site,2.0,17.0,High School,0
EMP01024,46.0,Female,Sales,30352.7,38.0,1.95,High,no,Hybrid,1.0,82.0,Bachelor's,0
EMP01025,25.0,Male,HR,82496.75,38.0,3.51,High,No,On-site,8.0,14.0,High School,0
EMP01026,63.0,Male,Marketing,47073.48,21.0,3.69,High,Yes,Full Remote,2.0,28.0,Bachelor's,1
EMP01027,26.0,Female,Engineering,76508.45,14.0,1.45,High,No,On-site,7.0,27.0,Master's,0
EMP01028,55.0,Male,,60358.4,14.0,2.75,High,yes,On-site,1.0,5.0,Master's,0
EMP01029,45.0,Male,Sales,64892.26,39.0,4.04,High,No,On-site,4.0,3.0,Master's,0
EMP01030,23.0,Male,HR,48429.24,36.0,3.88,Medium,Yes,nan,9.0,54.0,Master's,0
EMP01031,55.0,Male,Marketing,60216.52,8.0,1.2,Excellent,no,Hybrid,4.0,74.0,Bachelor's,0
EMP01032,63.0,Female,Marketing,28669.82,,4.55,High,no,Hybrid,9.0,36.0,Bachelor's,0
EMP01033,64.0,,Sales,32005.57,24.0,3.59,Medium,no,Full Remote,4.0,29.0,Bachelor's,0
EMP01034,32.0,Non-binary,Finance,58688.42,2.0,4.98,Low,Yes,nan,4.0,14.0,Master's,0
EMP01035,26.0,Female,,101276.46,0.0,3.58,High,Yes,Hybrid,2.0,91.0,Master's,0
EMP01036,39.0,Female,Sales,89191.5,7.0,1.13,High,No,On-site,2.0,20.0,Associate,0
EMP01037,45.0,Non-binary,Sales,51402.77,2.0,4.66,Medium,Yes,Hybrid,5.0,91.0,PhD,0
EMP01038,27.0,Female,Sales,86152.27,0.0,3.14,Excellent,yes,Hybrid,7.0,29.0,Master's,1
EMP01039,54.0,Female,HR,66752.34,3.0,1.09,nan,Yes,Hybrid,3.0,,Bachelor's,0
EMP01040,44.0,Prefer not to say,Finance,46631.51,25.0,4.6,High,No,On-site,8.0,13.0,Bachelor's,0
EMP01041,41.0,Female,Engineering,61488.59,14.0,3.34,Medium,No,Full Remote,9.0,54.0,Bachelor's,1
EMP01042,36.0,Male,Engineering,67699.74,4.0,4.47,Medium,Yes,Hybrid,4.0,36.0,High School,0
EMP01043,52.0,Male,HR,50852.4,36.0,4.93,High,,On-site,7.0,87.0,Bachelor's,0
EMP01044,34.0,Prefer not to say,engineering,77876.1,28.0,1.04,High,No,On-site,6.0,13.0,Master's,0
EMP01045,46.0,Female,Marketing,68441.01,29.0,2.75,High,No,Hybrid,5.0,42.0,Bachelor's,1
EMP01046,60.0,Male,Finance,68704.77,34.0,2.13,High,Yes,Full Remote,2.0,74.0,nan,0
EMP01047,54.0,Male,Finance,48236.26,26.0,4.81,High,No,nan,3.0,57.0,PhD,0
EMP01048,25.0,Female,Sales,59875.55,31.0,3.53,Medium,No,Hybrid,3.0,52.0,Bachelor's,0
EMP01049,46.0,,Marketing,60739.51,4.0,2.28,High,No,Hybrid,1.0,52.0,Master's,0
EMP01050,64.0,Female,Engineering,38747.49,23.0,4.08,High,no,nan,5.0,45.0,nan,1
EMP01051,22.0,Male,engineering,46691.45,8.0,4.44,High,Yes,On-site,1.0,8.0,Master's,0
EMP01052,28.0,Male,,73404.36,23.0,4.97,Medium,No,On-site,4.0,97.0,Bachelor's,0
EMP01053,61.0,Female,Sales,60320.74,15.0,4.68,Medium,Yes,Full Remote,8.0,9.0,PhD,0
EMP01054,57.0,Female,Engineering,29911.77,33.0,3.77,Medium,yes,Full Remote,5.0,14.0,High School,0
EMP01055,22.0,Male,Sales,43373.32,27.0,2.04,Low,No,Hybrid,1.0,72.0,Bachelor's,0
EMP01056,46.0,Male,SALES,61619.79,23.0,2.86,Low,No,Full Remote,3.0,82.0,Bachelor's,0
EMP01057,36.0,Male,Finance,62809.97,20.0,1.55,Low,No,On-site,1.0,26.0,Associate,0
EMP01058,52.0,Male,HR,70843.79,29.0,4.55,Low,No,On-site,6.0,97.0,Master's,0
EMP01059,49.0,Male,,45708.98,34.0,1.41,Excellent,,Hybrid,5.0,83.0,Bachelor's,0
EMP01060,54.0,Female,Engineering,20664.97,1.0,3.82,High,no,Hybrid,2.0,24.0,PhD,0
EMP01061,64.0,Female,Finance,43929.13,6.0,2.9,nan,No,Full Remote,9.0,76.0,Bachelor's,1
EMP01062,33.0,Male,HR,39483.03,7.0,3.53,Medium,Yes,Hybrid,6.0,51.0,nan,0
EMP01063,63.0,Male,Finance,97903.79,34.0,1.51,Medium,no,Full Remote,9.0,33.0,Bachelor's,0
EMP01064,52.0,Male,Sales,64737.72,33.0,1.78,High,Yes,Full Remote,8.0,65.0,Bachelor's,1
EMP01065,41.0,Female,SALES,76011.78,37.0,3.17,High,Yes,Hybrid,8.0,80.0,High School,0
EMP01066,26.0,Female,Marketing,47616.76,11.0,4.19,High,No,Hybrid,8.0,9.0,Bachelor's,0
EMP01067,45.0,Female,Finance,60094.51,25.0,1.82,High,No,Full Remote,5.0,67.0,nan,1
EMP01068,28.0,Female,Sales,39988.19,15.0,2.04,High,Yes,Hybrid,6.0,93.0,nan,0
EMP01069,22.0,Male,Finance,43824.42,3.0,2.19,High,No,Full Remote,1.0,93.0,Master's,0
EMP01070,30.0,Male,Finance,42960.15,31.0,2.45,High,No,Hybrid,7.0,86.0,Bachelor's,0
EMP01071,35.0,Female,Finance,8884.71,4.0,4.87,High,Yes,Hybrid,1.0,38.0,Bachelor's,0
EMP01072,34.0,Non-binary,Marketing,72139.42,21.0,1.87,Excellent,Yes,Full Remote,5.0,9.0,Bachelor's,0
EMP01073,59.0,Male,Engineering,52582.42,0.0,3.02,Medium,No,On-site,2.0,53.0,Master's,1
EMP01074,51.0,Female,Sales,87603.92,22.0,1.96,Medium,yes,Hybrid,3.0,98.0,Master's,0
EMP01075,27.0,Female,Marketing,48690.05,30.0,4.61,Excellent,yes,nan,9.0,80.0,Master's,0
EMP01076,22.0,Male,Sales,74580.91,3.0,2.86,Medium,Yes,On-site,9.0,28.0,Master's,0
EMP01077,37.0,Male,Finance,15364.35,29.0,2.44,Medium,No,On-site,5.0,74.0,Master's,1
