brand,year,fuel_type,transmission,mileage_kmpl,engine_cc,horsepower,owners,insurance_valid,city,price_lakh
BMW,2021,Electric,Automatic,11.21,3338,192.0,3,Yes,Carterview,8.91
Mahindra,2009,Diesel,Manual,19.54,2839,299.0,3,No,East William,13.0
BMW,2006,Diesel,Manual,14.27,2252,137.0,3,Yes,Lake Sharon,8.99
Ford,2013,Petrol,Manual,16.32,3349,,3,Yes,North Vickishire,4.81
Ford,2008,CNG,Manual,20.94,1465,184.0,3,,New Aprilview,7.3
BMW,2021,Diesel,Manual,11.94,2417,70.0,1,Yes,Ryanville,5.29
Ford,2021,CNG,Automatic,16.89,3068,86.0,4,No,Gainesland,6.0
Toyota,2022,CNG,Manual,17.48,1234,266.0,2,,Bakermouth,2.97
Kia,2020,CNG,Manual,17.85,3127,281.0,4,No,Owenside,4.12
Ford,2012,Electric,Manual,17.59,2446,309.0,4,Yes,Tannerchester,11.58
Hyundai,2015,CNG,Manual,20.23,3371,267.0,2,No,North James,9.33
Ford,2022,Diesel,Manual,16.19,2840,168.0,2,Yes,Lake Luke,5.99
Honda,2014,Electric,Manual,19.46,1962,120.0,4,No,Gibsonfurt,3.89
Toyota,2017,CNG,Automatic,,1466,181.0,2,No,Livingstonstad,6.38
Honda,2021,Petrol,Manual,19.14,2240,298.0,3,No,Port Monicaborough,1.26
Honda,2022,CNG,Automatic,20.11,2799,165.0,2,Yes,Port Aaron,8.51
Hyundai,2014,CNG,Automatic,19.13,1147,95.0,2,No,Lake Kenneth,11.78
Toyota,2020,Electric,Manual,17.64,1564,97.0,3,Yes,Amandaton,17.47
Toyota,2009,Diesel,Manual,12.92,1733,131.0,3,No,Davidport,3.59
Toyota,2017,CNG,Automatic,,982,115.0,3,No,Williamsburgh,11.62
Toyota,2022,Electric,Automatic,24.78,3355,226.0,2,,North Anthony,5.17
Toyota,2021,Electric,Automatic,16.56,3045,280.0,3,No,Loganborough,3.49
Hyundai,2013,Diesel,Manual,19.83,2505,135.0,3,,West Thomasmouth,3.48
Ford,2018,Electric,Automatic,15.81,1946,269.0,1,,West William,8.56
Honda,2021,Diesel,Manual,15.12,1180,270.0,1,Yes,East Sabrinaside,4.28
Toyota,2008,Petrol,Manual,18.22,1624,287.0,2,No,New Haley,5.57
Mahindra,2022,CNG,Automatic,29.23,2338,284.0,3,No,Sanchezfort,6.24
Ford,2019,Electric,Manual,24.38,2437,313.0,2,No,Jeffreyhaven,5.04
Ford,2015,Petrol,Manual,23.78,991,215.0,1,Yes,East Kyliefurt,4.75
Honda,2016,Electric,Automatic,20.08,1324,208.0,1,Yes,Woodsmouth,-1.72
Hyundai,2013,Electric,Automatic,14.33,1893,290.0,3,,Alexanderside,8.35
BMW,2017,Petrol,Manual,,3136,249.0,2,Yes,Leeburgh,8.27
BMW,2019,Electric,Automatic,6.63,904,284.0,1,Yes,Lake Jason,4.81
Ford,2019,Electric,Manual,19.56,2539,124.0,4,No,East Jennifer,9.44
Kia,2009,Petrol,Automatic,22.39,3160,167.0,3,Yes,Joshuafort,13.59
Kia,2023,Electric,Automatic,18.61,2476,139.0,2,Yes,Austinside,8.09
Honda,2018,Diesel,Automatic,24.64,3154,192.0,4,Yes,Christopherborough,13.32
BMW,2021,Electric,Automatic,12.3,1620,233.0,3,Yes,East Geoffreyland,16.95
Ford,2022,CNG,Manual,24.4,835,123.0,3,Yes,East Josephfurt,18.12
Hyundai,2007,Electric,Automatic,17.37,1848,269.0,1,,Jamesstad,3.25
BMW,2006,CNG,Manual,23.8,2672,157.0,2,Yes,Jensenton,3.27
Ford,2005,CNG,Manual,22.08,1860,231.0,1,Yes,Francisville,6.22
Ford,2014,Electric,Automatic,24.06,1842,148.0,4,Yes,Michaelberg,8.51
Toyota,2023,Petrol,Automatic,,2882,285.0,4,Yes,North Timothy,14.35
Hyundai,2021,Diesel,Automatic,,2241,202.0,4,No,West Lisa,10.51
Toyota,2016,Diesel,Automatic,23.46,2645,255.0,4,,Port Janice,3.19
Honda,2005,Electric,Automatic,18.22,2341,238.0,4,Yes,Grayberg,5.55
Toyota,2016,Petrol,Manual,20.41,1266,113.0,2,No,Daviston,7.83
Mahindra,2021,Petrol,Automatic,17.99,998,255.0,2,Yes,Robinsontown,2.04
Toyota,2007,Diesel,Manual,,2391,276.0,3,No,Port Paul,8.05
Mahindra,2015,Petrol,Manual,20.11,2034,84.0,3,Yes,Scottberg,3.25
BMW,2021,Electric,Manual,18.79,1040,126.0,2,Yes,West Christopherhaven,1.4
Kia,2007,Electric,Manual,23.03,1993,222.0,3,No,Alexandriachester,4.21
Ford,2012,Petrol,Automatic,17.23,2682,171.0,1,Yes,Lake Corey,9.64
Mahindra,2008,Electric,Automatic,14.96,1093,265.0,2,No,West Amber,9.62
Hyundai,2011,CNG,Manual,22.97,1721,196.0,1,Yes,Michellehaven,8.39
Toyota,2018,Diesel,Manual,18.25,2562,224.0,4,No,Port Dennis,11.97
Mahindra,2018,Electric,Automatic,14.84,2138,287.0,4,No,Walterborough,11.54
Hyundai,2008,Petrol,Manual,23.56,1267,186.0,3,No,West Jennifer,8.82
Kia,2020,Diesel,Automatic,21.71,3214,307.0,2,No,Jenniferside,8.27
Kia,2005,Electric,Manual,25.4,3163,95.0,4,Yes,Jaclynmouth,8.52
Toyota,2021,Diesel,Automatic,,1557,214.0,3,Yes,Port Christopherhaven,7.41
Honda,2014,Petrol,Manual,16.08,1913,204.0,1,No,New Stephaniemouth,-0.7
Toyota,2020,CNG,Manual,13.65,2341,319.0,2,Yes,East Debrafort,12.54
BMW,2020,CNG,Manual,15.73,3298,78.0,3,Yes,Christophermouth,9.59
Mahindra,2012,Electric,Automatic,16.45,1707,117.0,4,Yes,Johnsonfurt,3.13
Ford,2011,CNG,Automatic,20.73,2432,95.0,1,No,Bretthaven,13.71
Honda,2010,Electric,Automatic,14.28,3293,270.0,1,No,South Ashley,5.64
Toyota,2020,Diesel,Manual,15.35,1756,207.0,3,Yes,Transide,7.57
Hyundai,2020,Electric,Manual,24.79,2927,161.0,2,Yes,Waterston,12.09
Honda,2011,Electric,Manual,6.28,2985,135.0,3,No,South Emma,8.88
Mahindra,2013,Electric,Manual,19.92,3499,127.0,4,Yes,Bassberg,13.34
Honda,2018,CNG,Manual,12.84,2331,125.0,2,Yes,Joelbury,6.59
Mahindra,2015,Electric,Manual,14.78,1351,281.0,4,Yes,Hornton,14.76
Toyota,2018,Petrol,Automatic,,2921,210.0,1,No,Angelatown,4.89
Mahindra,2011,Electric,Automatic,18.29,2897,127.0,1,No,Reyeshaven,13.27
Honda,2005,Diesel,Automatic,28.63,1187,294.0,4,No,North Jameston,-1.06
Hyundai,2017,Petrol,Manual,20.51,3232,262.0,4,Yes,Deannaburgh,3.6
Kia,2007,Diesel,Automatic,14.68,1098,292.0,1,Yes,Whitetown,9.19
Honda,2008,Diesel,Manual,20.23,1138,222.0,3,Yes,Port John,6.4
Mahindra,2015,Diesel,Manual,22.52,1273,157.0,3,No,Greerhaven,7.7
Kia,2006,Petrol,Automatic,20.09,1415,68.0,3,No,South Cheryl,8.17
Mahindra,2018,Petrol,Manual,17.14,1761,308.0,4,No,Cherylfort,3.24
Hyundai,2016,CNG,Manual,11.24,1591,286.0,4,Yes,North Daniel,3.54
Mahindra,2021,Petrol,Manual,16.71,1993,300.0,1,No,Aprilchester,8.93
Toyota,2016,Electric,Manual,24.67,812,134.0,2,Yes,Annaville,5.33
Ford,2016,Diesel,Manual,14.81,1248,76.0,3,Yes,Nathanielville,13.36
Honda,2005,CNG,Automatic,16.35,3021,110.0,3,,Rollinston,7.23
Ford,2017,Petrol,Automatic,21.97,2497,287.0,3,Yes,East Samanthahaven,10.88
Mahindra,2018,Diesel,Manual,,2782,253.0,1,Yes,Collinsberg,9.77
Hyundai,2006,Petrol,Manual,12.76,1955,297.0,2,No,Foxmouth,5.6
Honda,2016,CNG,Automatic,17.57,3442,216.0,2,Yes,New Rodney,0.08
Mahindra,2020,Petrol,Automatic,23.63,2720,313.0,2,No,Lopezland,12.74
Kia,2008,Petrol,Automatic,18.11,2698,177.0,3,No,Harrisview,4.08
BMW,2012,Diesel,Manual,23.72,3116,109.0,4,No,South Brianna,6.38
Mahindra,2006,Electric,Automatic,23.95,2074,111.0,3,Yes,North Trevorshire,7.4
Ford,2014,Petrol,Automatic,14.29,2193,240.0,2,No,North Susanborough,7.8
Honda,2013,CNG,Manual,16.82,3465,90.0,1,No,Port Heatherhaven,11.85
Ford,2019,Petrol,Manual,20.63,1572,305.0,2,No,West Rhonda,8.02
Honda,2017,Petrol,Automatic,11.85,3373,149.0,3,Yes,Rodriguezhaven,7.49
Mahindra,2021,Electric,Manual,17.11,2415,90.0,4,Yes,Lake Danielbury,12.07
Toyota,2020,Diesel,Automatic,20.18,1687,161.0,2,Yes,Port Reginatown,10.4
Kia,2006,CNG,Automatic,15.51,3025,289.0,4,,East Rebeccashire,5.06
Mahindra,2018,Diesel,Manual,20.35,3106,156.0,2,No,Port Loribury,3.41
Ford,2007,Diesel,Manual,15.6,1059,126.0,4,No,Port Aaronborough,4.71
BMW,2016,Diesel,Automatic,15.55,2312,,4,Yes,South Amandamouth,7.8
BMW,2012,Petrol,Manual,20.98,1442,270.0,2,,New Amandaland,3.02
Hyundai,2006,Electric,Manual,23.47,2928,196.0,1,No,West Sheila,8.36
Honda,2008,Petrol,Manual,15.16,1882,243.0,3,Yes,Cuevasfort,7.48
Ford,2018,CNG,Manual,13.15,2062,115.0,3,Yes,New Matthew,-2.17
Hyundai,2020,Electric,Manual,17.85,2976,309.0,2,No,Monroemouth,2.38
Ford,2023,Diesel,Manual,19.87,1211,119.0,4,No,Angelside,-3.54
Honda,2006,Electric,Manual,15.12,3162,187.0,3,No,Bautistaton,6.62
Mahindra,2016,CNG,Automatic,24.64,3302,264.0,4,Yes,Collinsside,12.3
Mahindra,2018,Petrol,Manual,17.41,1414,273.0,1,Yes,West Veronicahaven,0.44
BMW,2010,Petrol,Automatic,,1698,186.0,2,No,Lake Lisa,2.71
Mahindra,2017,Diesel,Manual,25.73,1031,131.0,1,Yes,Timothyfort,7.35
Mahindra,2008,Petrol,Automatic,23.07,3458,275.0,4,Yes,South Trevor,3.74
Toyota,2022,Petrol,Manual,15.09,1529,149.0,4,,Bernardborough,3.73
BMW,2016,CNG,Automatic,22.27,2220,292.0,2,No,North Edward,10.17
Hyundai,2023,Electric,Manual,15.38,2572,292.0,4,Yes,Olivermouth,6.02
Kia,2012,Petrol,Automatic,21.07,2503,122.0,2,Yes,Kathleenville,2.05
Toyota,2011,CNG,Manual,25.11,2397,306.0,2,Yes,Jonathanburgh,-0.35
Hyundai,2020,CNG,Manual,13.16,1117,194.0,1,Yes,New Kristen,16.83
Honda,2023,Diesel,Automatic,15.85,2330,61.0,3,No,Frederickton,12.51
Toyota,2010,CNG,Automatic,15.94,3369,220.0,3,Yes,Floydland,6.19
Hyundai,2015,Diesel,Manual,19.06,1910,199.0,4,No,Sierraburgh,8.35
Honda,2009,Petrol,Automatic,19.89,1515,261.0,3,Yes,Lake Raymond,6.05
BMW,2020,Diesel,Automatic,17.64,2141,184.0,4,No,Gonzalesmouth,10.04
Kia,2011,CNG,Manual,11.27,1933,141.0,3,Yes,New Prestontown,4.58
Honda,2009,Electric,Automatic,13.08,2578,223.0,1,No,Villarrealshire,5.83
Mahindra,2015,Electric,Manual,14.47,1896,299.0,3,No,West Sarah,9.82
Ford,2019,Petrol,Automatic,20.24,1001,272.0,4,No,Allisonville,13.82
Honda,2007,Petrol,Manual,12.42,2940,208.0,4,,Kathleenport,10.97
Honda,2009,Electric,Automatic,,2472,131.0,3,Yes,North Andrea,12.94
Kia,2009,Diesel,Manual,13.47,1856,162.0,2,Yes,West Sarastad,6.75
Ford,2013,Petrol,Manual,19.37,1218,242.0,1,Yes,Chaveztown,5.51
Mahindra,2019,CNG,Automatic,22.53,3398,243.0,2,,Michealland,0.25
Hyundai,2007,Petrol,Automatic,18.62,1425,72.0,3,Yes,Petersonstad,8.29
Hyundai,2010,Diesel,Manual,25.97,1644,291.0,2,No,Molinashire,9.52
Honda,2021,Petrol,Manual,18.62,2678,209.0,3,No,Pamelafurt,6.8
Ford,2012,CNG,Automatic,17.62,2744,83.0,4,,South Christopher,4.89
Ford,2015,CNG,Automatic,14.86,1193,248.0,2,No,North David,12.97
Mahindra,2010,CNG,Automatic,18.81,3418,192.0,1,No,North Kevin,10.53
Kia,2012,Diesel,Automatic,,3481,109.0,2,Yes,Rodriguezstad,13.25
BMW,2014,Diesel,Automatic,14.08,1431,242.0,4,Yes,Taylorburgh,4.19
Hyundai,2007,CNG,Automatic,13.97,1121,85.0,4,,Robinview,5.17
Kia,2018,CNG,Manual,17.1,1373,197.0,4,Yes,Vasquezmouth,12.81
Toyota,2018,Diesel,Automatic,16.0,2493,70.0,2,No,Port Philipville,7.81
Hyundai,2014,Diesel,Automatic,28.62,1863,161.0,4,Yes,Port Jacob,5.72
Kia,2016,Diesel,Automatic,18.84,2276,70.0,4,Yes,Lake Steven,6.0
Hyundai,2010,Electric,Automatic,18.77,1947,171.0,2,No,Smithchester,7.96
BMW,2016,Diesel,Manual,15.79,1758,153.0,2,Yes,Port Nicholasview,12.01
Toyota,2018,CNG,Manual,30.26,847,319.0,3,Yes,Alexanderland,7.36
BMW,2006,Electric,Manual,14.3,3036,317.0,2,Yes,East Whitneyhaven,11.16
Mahindra,2013,Diesel,Manual,16.11,3151,226.0,4,No,Meyerton,9.87
Toyota,2014,CNG,Automatic,22.0,2382,268.0,1,No,Lorettaberg,4.49
Honda,2021,Petrol,Manual,,3216,104.0,4,Yes,New Williamborough,4.48
Kia,2021,Electric,Automatic,,1259,264.0,4,No,Kimberlyberg,6.2
Toyota,2007,CNG,Automatic,18.11,3094,101.0,4,No,South Jamiehaven,2.65
Mahindra,2023,Petrol,Manual,,3111,159.0,2,,Port Ronaldshire,5.94
Mahindra,2005,CNG,Manual,20.05,2029,65.0,1,Yes,Jonathanburgh,14.05
BMW,2016,Diesel,Automatic,20.64,2330,101.0,4,Yes,Port Victoriaview,7.87
Hyundai,2011,Diesel,Manual,26.74,1329,,2,Yes,West James,4.93
Toyota,2008,Petrol,Manual,19.09,2187,135.0,3,No,East Robertmouth,15.66
Kia,2014,Diesel,Automatic,21.18,2163,101.0,1,No,New Lisaport,4.28
Toyota,2017,CNG,Automatic,,1206,276.0,1,Yes,Calhounhaven,4.15
Ford,2006,Petrol,Automatic,25.46,1252,123.0,2,Yes,Bradleybury,12.92
Hyundai,2014,CNG,Automatic,18.26,2700,238.0,3,Yes,Kiddfurt,10.65
Kia,2008,CNG,Automatic,14.53,1613,88.0,4,Yes,East Brittany,7.48
Kia,2022,CNG,Manual,17.22,1377,275.0,3,No,Malikshire,11.33
Honda,2009,Diesel,Automatic,20.65,2731,113.0,1,Yes,Jamesborough,9.2
BMW,2023,Diesel,Automatic,22.14,946,139.0,2,No,West Michael,3.26
Honda,2006,CNG,Automatic,17.62,1205,253.0,3,Yes,North Louis,-1.59
Kia,2016,Electric,Manual,20.41,982,259.0,4,Yes,Port Lisaborough,5.73
Hyundai,2021,CNG,Automatic,16.95,1035,,3,No,Wagnerville,12.34
Toyota,2014,CNG,Automatic,19.97,1437,281.0,3,Yes,North Elizabethview,6.29
Toyota,2006,Petrol,Manual,18.83,978,252.0,2,Yes,Anthonyside,9.84
Hyundai,2010,CNG,Automatic,19.2,3279,299.0,2,No,South Timothymouth,8.74
Kia,2012,Diesel,Automatic,16.76,1324,158.0,1,No,Courtneyfurt,1.23
Mahindra,2023,Petrol,Automatic,19.61,2363,279.0,2,Yes,New Johnberg,6.37
Toyota,2015,Electric,Manual,,2714,163.0,3,No,Annastad,9.44
Mahindra,2016,Petrol,Manual,18.78,3170,124.0,4,No,Jenkinstown,4.85
Toyota,2013,Electric,Automatic,15.46,2084,204.0,1,Yes,East Brittney,6.55
Toyota,2006,Petrol,Automatic,14.03,2435,97.0,2,Yes,Joanneland,9.57
BMW,2012,Petrol,Automatic,15.18,2523,87.0,3,Yes,Leeborough,8.29
BMW,2015,Electric,Manual,17.17,3246,296.0,3,No,Maxwellborough,12.19
Ford,2008,Diesel,Manual,15.89,1136,185.0,1,No,Racheltown,9.53
Honda,2014,Diesel,Manual,19.59,918,144.0,1,Yes,Burnston,4.18
Hyundai,2020,Diesel,Manual,18.32,2381,296.0,2,Yes,New Michael,6.09
Hyundai,2012,Petrol,Manual,22.06,3260,305.0,2,Yes,Mitchellfort,8.08
Hyundai,2008,CNG,Manual,17.66,1379,308.0,4,Yes,West Jeanne,13.35
Ford,2014,Petrol,Automatic,18.72,3152,264.0,1,No,Samanthamouth,6.11
BMW,2016,CNG,Manual,25.46,995,287.0,1,Yes,Lake Taylormouth,1.07
Kia,2018,CNG,Automatic,16.24,1132,299.0,3,No,Campbellbury,9.76
Mahindra,2020,Diesel,Manual,16.86,1422,132.0,4,No,Carlosfurt,4.98
Mahindra,2022,CNG,Automatic,22.81,1457,218.0,2,Yes,Port Lisashire,2.86
Kia,2016,Petrol,Manual,14.17,1503,271.0,4,No,Lake Jeffrey,8.08
Ford,2022,Petrol,Automatic,23.26,2256,195.0,4,No,New Peter,11.89
Kia,2011,Diesel,Automatic,17.05,1682,223.0,3,No,East Christina,5.7
Hyundai,2011,Electric,Automatic,14.67,2249,196.0,1,Yes,North Andrea,9.99
Honda,2013,Petrol,Manual,21.62,2052,230.0,1,Yes,New Donna,10.73
Toyota,2005,CNG,Manual,17.0,1323,211.0,1,Yes,Alishaside,11.17
Mahindra,2010,Petrol,Manual,25.3,3064,224.0,2,,West Patriciamouth,5.07
BMW,2010,Petrol,Automatic,18.32,1789,,1,Yes,Smithmouth,3.52
BMW,2016,Petrol,Automatic,18.3,3222,281.0,4,Yes,East Daniel,4.06
Ford,2016,Electric,Automatic,15.66,835,188.0,4,No,Smithview,11.16
BMW,2014,CNG,Manual,17.41,1575,,1,No,South Kayleeberg,10.67
Hyundai,2010,Diesel,Manual,,827,232.0,4,No,North Meredith,4.17
Mahindra,2021,Petrol,Automatic,23.33,885,155.0,2,No,South Richard,16.53
Kia,2023,CNG,Manual,19.16,3035,111.0,1,No,Christopherbury,3.69
Hyundai,2022,CNG,Manual,20.82,3152,153.0,2,No,Amytown,12.0
Ford,2010,Diesel,Manual,18.39,2927,123.0,1,No,New David,14.08
Hyundai,2023,Petrol,Manual,16.36,985,,2,No,Jodifort,8.44
Kia,2014,Electric,Automatic,19.48,1828,165.0,2,Yes,New Rachel,4.92
Honda,2012,CNG,Manual,24.36,1357,259.0,2,Yes,Lindseystad,5.01
Ford,2010,Diesel,Manual,13.81,3356,159.0,4,No,Wagnerview,6.95
Honda,2011,Electric,Automatic,19.68,2437,86.0,2,No,Anthonyton,12.32
Toyota,2005,CNG,Automatic,23.99,1770,304.0,3,Yes,Jamesview,3.2
Honda,2022,Petrol,Manual,14.74,1825,122.0,2,Yes,Kimland,0.64
Toyota,2016,CNG,Manual,21.69,1016,,2,Yes,Seanton,9.45
Toyota,2020,Electric,Manual,21.69,1056,186.0,2,No,Lake Julie,10.33
Honda,2014,Electric,Manual,12.82,2276,130.0,2,No,Patricktown,15.87
Ford,2014,Petrol,Automatic,22.44,2247,193.0,1,Yes,East Jessicaville,2.47
Kia,2018,Petrol,Automatic,15.62,1123,312.0,4,No,East Sydney,7.46
Hyundai,2014,Diesel,Automatic,19.44,2404,72.0,4,No,Cunninghammouth,12.65
Hyundai,2014,Petrol,Manual,,3044,,4,Yes,New Tylerside,8.48
Kia,2015,Diesel,Manual,22.8,1303,149.0,1,Yes,Williamborough,7.22
Mahindra,2006,Electric,Automatic,11.86,1493,266.0,2,Yes,Powellshire,11.16
Mahindra,2012,Electric,Manual,25.15,1758,,2,No,Markchester,5.6
Toyota,2011,CNG,Automatic,23.67,2865,98.0,4,Yes,Traceyshire,11.41
Toyota,2012,CNG,Automatic,22.21,2954,119.0,3,Yes,South Sharon,2.99
Ford,2005,Diesel,Automatic,19.45,924,164.0,2,Yes,Rhondaborough,1.92
BMW,2006,Petrol,Automatic,16.26,1282,298.0,2,No,Port Gregory,6.91
Honda,2022,Petrol,Automatic,13.67,3474,186.0,2,No,Stephanieton,-2.25
Toyota,2019,CNG,Automatic,11.5,3198,142.0,1,No,Derrickbury,8.34
Hyundai,2005,Electric,Automatic,20.58,1150,279.0,2,Yes,Kevinside,1.07
Ford,2009,Diesel,Manual,22.21,1448,164.0,4,No,Bryantown,9.13
Honda,2006,Electric,Automatic,17.66,1027,133.0,2,No,Evansmouth,8.74
Ford,2007,Electric,Automatic,16.16,2863,194.0,4,Yes,Lake Deborah,7.73
Honda,2023,Petrol,Manual,18.28,2633,121.0,3,No,New Peter,9.75
Honda,2022,Diesel,Automatic,15.44,1224,60.0,1,No,Mcgrathville,8.82
Kia,2022,Electric,Manual,18.09,3311,138.0,3,No,Martinshire,6.83
Toyota,2018,CNG,Automatic,15.21,1523,124.0,2,No,Matthewberg,15.32
Ford,2012,CNG,Manual,20.45,2621,242.0,3,No,Lake Mike,9.57
Ford,2016,Petrol,Manual,22.98,1593,125.0,2,No,North Johnland,11.09
Kia,2014,CNG,Manual,,976,267.0,4,No,North James,12.29
Hyundai,2021,CNG,Automatic,,3390,113.0,2,No,North Jared,10.67
Hyundai,2015,Electric,Manual,21.96,3356,280.0,1,Yes,Rebeccastad,16.25
Mahindra,2006,CNG,Automatic,18.08,2385,295.0,3,Yes,Lake Julian,8.66
Toyota,2008,CNG,Automatic,,2478,159.0,2,Yes,Natalieside,7.97
Toyota,2005,Electric,Automatic,15.46,1363,162.0,4,Yes,Annachester,5.4
BMW,2019,Petrol,Automatic,15.97,3080,241.0,3,Yes,South Jonathan,6.97
Kia,2017,Petrol,Automatic,14.04,3338,167.0,1,Yes,Deanshire,5.08
Hyundai,2012,Diesel,Automatic,16.14,1816,71.0,2,Yes,North Jenniferburgh,10.71
Honda,2008,CNG,Automatic,21.93,1243,145.0,1,No,Wandaside,4.35
Ford,2014,Electric,Manual,14.51,2867,273.0,4,No,Lake Jason,8.3
Toyota,2023,Diesel,Automatic,8.78,910,103.0,3,,Lake Vincent,10.24
Ford,2022,Petrol,Automatic,16.34,3334,,3,No,Westchester,8.6
Ford,2009,Petrol,Manual,13.31,888,114.0,3,No,Port Tylerview,4.42
BMW,2023,Electric,Automatic,15.98,1941,130.0,4,Yes,New Tanner,10.8
Hyundai,2020,Diesel,Manual,26.43,3281,127.0,2,Yes,East Keith,7.66
Toyota,2005,Diesel,Manual,14.44,2741,239.0,2,No,West Shannonhaven,-3.49
Ford,2016,Electric,Automatic,20.53,871,233.0,2,No,Wagnerview,4.07
Toyota,2006,Electric,Automatic,17.68,1621,228.0,1,No,Lake Sara,13.6
Honda,2012,Diesel,Manual,19.49,1615,184.0,4,Yes,Port William,13.94
BMW,2022,Petrol,Automatic,15.96,1203,190.0,3,Yes,Johnsonburgh,10.1
Honda,2020,CNG,Manual,22.65,2498,293.0,4,No,West Ashleytown,11.14
Toyota,2009,Petrol,Manual,19.71,1050,213.0,4,Yes,South Teresatown,4.89
Mahindra,2017,Electric,Automatic,19.82,2842,184.0,4,No,Erikahaven,6.96
Toyota,2023,Diesel,Manual,18.4,2395,159.0,3,No,Gentrymouth,12.94
Hyundai,2007,Diesel,Automatic,23.02,2433,112.0,3,Yes,Floreshaven,9.7
Ford,2012,CNG,Automatic,20.24,2753,187.0,1,No,Pottsfurt,8.26
Ford,2016,Diesel,Manual,19.48,1667,73.0,4,Yes,East Melissa,7.25
Honda,2006,CNG,Manual,20.61,2690,64.0,2,No,Amyville,12.7
BMW,2015,Petrol,Automatic,10.96,1695,309.0,1,No,West Diana,12.49
Mahindra,2016,Petrol,Automatic,18.75,1055,86.0,3,Yes,Millsshire,10.6
Kia,2022,Diesel,Automatic,17.74,2731,184.0,3,Yes,Mariatown,8.27
Ford,2017,Diesel,Manual,22.67,1911,88.0,1,Yes,Sarahview,6.57
Hyundai,2009,Electric,Automatic,15.2,1672,62.0,2,No,Manningborough,10.77
Honda,2016,Electric,Manual,18.8,1291,287.0,4,,Jenniferstad,3.59
Honda,2006,Diesel,Manual,25.7,3183,196.0,4,No,East Richard,4.42
Kia,2009,Diesel,Manual,17.9,2361,316.0,2,,Nicholasmouth,2.2
Hyundai,2011,Petrol,Automatic,12.68,2230,299.0,4,,Lake Georgetown,12.94
BMW,2016,Diesel,Manual,26.7,1432,219.0,3,Yes,Dustinfurt,5.12
Hyundai,2020,Electric,Automatic,15.14,2112,65.0,1,Yes,Rebeccaville,9.62
BMW,2012,Petrol,Manual,,1161,202.0,2,No,Fosterchester,7.5
Hyundai,2013,CNG,Automatic,14.0,2264,240.0,1,Yes,Port Kristina,19.59
Hyundai,2019,Electric,Automatic,20.91,1718,89.0,4,Yes,Jamesview,9.77
Toyota,2009,Electric,Manual,23.19,1693,312.0,4,No,Kristenchester,0.55
Honda,2017,Petrol,Automatic,25.04,3484,99.0,3,Yes,Wilsonside,12.7
Hyundai,2009,CNG,Manual,18.06,2046,246.0,3,No,East Kevin,6.45
Kia,2015,Electric,Manual,14.05,1546,286.0,4,No,Jessicaville,7.2
Hyundai,2014,Diesel,Manual,15.72,1947,279.0,4,Yes,North Georgetown,5.31
Ford,2017,Electric,Manual,18.13,1802,102.0,3,Yes,Aguilarport,8.78
Honda,2013,Petrol,Manual,17.92,2821,203.0,3,No,South Taylorland,8.73
Ford,2018,Petrol,Manual,23.23,1806,233.0,2,No,Thorntonland,5.42
Honda,2022,Petrol,Manual,,1014,306.0,3,No,Jasmineside,5.97
Ford,2019,Electric,Automatic,13.54,2965,232.0,2,Yes,East Alexandraville,8.41
Hyundai,2014,CNG,Manual,16.76,1026,100.0,2,No,East Brandon,-1.37
Hyundai,2011,Diesel,Manual,19.48,1690,,1,No,Garciaberg,2.23
Toyota,2012,Petrol,Automatic,16.23,3291,239.0,3,No,South Samuelchester,14.68
Kia,2007,CNG,Automatic,15.9,3396,218.0,2,No,Donaldview,9.31
Ford,2019,Diesel,Manual,22.69,2431,96.0,1,Yes,Port Christopher,5.9
BMW,2020,Petrol,Manual,19.89,2826,86.0,1,No,Lake Gregory,1.22
Toyota,2008,Diesel,Manual,14.06,2260,315.0,3,Yes,New Stephenberg,7.77
Ford,2010,Diesel,Automatic,15.96,811,308.0,3,No,West Jillchester,11.94
Ford,2005,CNG,Manual,20.07,1945,240.0,1,No,North Shannonbury,18.56
Toyota,2008,Diesel,Automatic,12.96,3336,76.0,2,No,Kellerland,15.57
Hyundai,2015,Petrol,Manual,20.04,3426,184.0,3,No,South Christopher,4.45
Ford,2016,CNG,Manual,,2373,271.0,1,Yes,Richardton,6.02
Hyundai,2009,Electric,Automatic,19.45,2103,296.0,1,Yes,Sarahside,2.11
Toyota,2020,Electric,Manual,18.48,1541,259.0,2,Yes,Grosston,4.63
Hyundai,2017,CNG,Manual,13.53,2160,,4,No,East Charlesview,7.15
Honda,2017,Electric,Manual,15.45,3015,189.0,2,No,Nicoletown,6.53
BMW,2021,Diesel,Automatic,23.79,2776,180.0,1,Yes,East Codyborough,16.22
Mahindra,2011,Petrol,Manual,27.49,2124,246.0,2,Yes,Danielville,2.74
Ford,2012,Diesel,Manual,11.01,3047,286.0,3,Yes,Georgeview,7.82
Kia,2017,CNG,Automatic,22.17,2716,221.0,1,No,Warrenberg,-0.25
BMW,2020,Petrol,Automatic,19.18,2189,171.0,2,No,Valenzuelaborough,9.32
Mahindra,2008,CNG,Manual,26.33,2542,193.0,2,Yes,Villanuevaport,2.63
Hyundai,2012,CNG,Manual,15.77,1573,245.0,2,Yes,Angelfort,12.41
Ford,2020,CNG,Automatic,21.59,2944,234.0,2,Yes,Gabrieltown,6.84
