Machine_ID,Machine_Type,Factory_Location,Operating_Hours_Per_Day,Energy_Consumption_kWh,Production_Output_Units,Defect_Rate_Percent,Maintenance_Level,Temperature_Celsius,Worker_Count,Downtime_Hours_Per_Month,Shift_Type,Last_Service_Date,Supervisor_Name,Efficiency_Score
MCH-2766,Laser Cutter,Ahmedabad,20,268.01,1607,9.71,High,25.9,24,6.7,Morning,2022-06-01,Paul,88.9
MCH-2767,Packaging Unit,Rajkot,23,,167,0.88,Medium,,14,9.3,Evening,2023-08-03,Ronald,92.41
MCH-2768,3D Printer,Ahmedabad,15,617.26,1884,9.19,Medium,19.9,5,9.0,Morning,2023-04-30,Heather,90.14
MCH-2769,Packaging Unit,Vadodara,17,4597.92,1995,0.98,Medium,22.7,5,31.799999999999997,Morning,2022-12-24,Debbie,110.13
MCH-2770,Packaging Unit,Ahmedabad,18,1564.74,1918,7.05,Low,42.7,11,6.4,Night,2024-02-11,Michael,95.17
MCH-2771,3D Printer,Rajkot,11,487.16,996,11.48,Low,24.7,10,0.3,Night,2024-03-24,Kimberly,84.43
MCH-2772,Robotic Arm,Rajkot,19,1208.27,1150,3.38,Medium,19.0,14,11.7,Morning,2022-08-13,Jeffrey,92.91
MCH-2773,Packaging Unit,Pune,10,182.75,1392,10.88,Medium,33.0,3,2.1,Night,2024-07-19,Daniel,88.11
MCH-2774,3D Printer,Rajkot,17,1115.43,908,7.27,Low,11.3,6,5.9,morning,2023-09-27,Bryan,87.3
MCH-2775,3D Printer,Rajkot,8,,1058,11.08,Medium,23.2,24,7.1,Evening,2025-04-12,Kathleen,80.21
MCH-2776,Laser Cutter,Surat,21,657.19,379,8.39,High,33.2,25,4.6,Evening,2022-03-09,Howard,82.22
MCH-2777,CNC,Rajkot,4,1157.09,544,4.13,Low,32.1,21,8.4,Evening,2022-11-19,Jennifer,88.74
MCH-2778,Laser Cutter,Ahmedabad,7,466.51,1963,12.62,Low,27.8,13,7.6,Evening,2022-03-04,Keith,85.13
MCH-2779,CNC,Surat,4,681.93,1829,1.42,Medium,27.4,28,3.8,Morning,2022-06-09,Paige,108.77
MCH-2780,Packaging Unit,Ahmedabad,10,825.84,822,4.27,Low,33.8,4,0.3,Morning,2023-02-04,Steven,96.92
MCH-2781,Laser Cutter,Vadodara,14,234.18,1330,4.84,Medium,34.9,14,4.3,Night,2022-03-18,Maria,98.06
MCH-2782,Packaging Unit,Ahmedabad,19,1025.29,474,5.68,,25.0,23,10.6,Evening,2022-06-22,Victor,83.71
MCH-2783,3D Printer,Vadodara,17,925.68,1316,10.34,Medium,,6,5.2,Evening,2024-02-02,Craig,85.32
MCH-2784,Laser Cutter,Vadodara,22,352.09,193,2.02,Medium,29.0,11,5.6,morning,2022-06-05,,93.15
MCH-2785,,Pune,9,895.63,469,9.08,Medium,36.6,17,3.5,Night,2024-08-23,Richard,82.02
MCH-2786,3D Printer,Ahmedabad,12,949.24,633,7.75,Low,40.0,10,0.2,Evening,2025-02-10,Jade,88.28
MCH-2787,Robotic Arm,Pune,14,283.97,607,5.98,Medium,24.7,24,1.4,Evening,2022-12-08,Jody,91.71
MCH-2788,Robotic Arm,Surat,20,856.77,1999,13.06,Medium,29.3,7,1.8,Evening,2022-10-08,Teresa,88.05
MCH-2789,CNC,Vadodara,10,,907,11.74,Low,30.1,19,20.9,Night,2024-02-20,Jon,69.07
MCH-2790,Robotic Arm,Pune,23,,1058,2.84,High,34.1,19,22.1,Night,2024-05-05,Krista,86.82
MCH-2791,Laser Cutter,Ahmedabad,20,1408.18,1171,6.08,Medium,34.4,3,13.4,Morning,2024-10-18,Vanessa,86.21
MCH-2792,Packaging Unit,Pune,15,418.8,1504,5.13,High,38.7,25,18.5,Evening,2024-10-15,,88.73
MCH-2793,Robotic Arm,Rajkot,6,998.21,776,13.62,High,23.5,17,0.6,Night,2025-03-07,Amber,77.38
MCH-2794,CNC,Ahmedabad,9,908.21,1729,2.74,Medium,26.3,13,10.6,Evening,2023-11-14,,100.21
MCH-2795,Robotic Arm,Ahmedabad,21,679.14,909,13.83,,29.7,22,6.6,Morning,2024-08-28,Charles,74.32
MCH-2796,Packaging Unit,Pune,11,,246,8.46,Medium,28.4,10,4.1,Night,2025-02-25,Lauren,81.47
MCH-2797,Laser Cutter,Ahmedabad,15,479.33,293,4.62,Low,25.2,15,0.8,Night,2023-10-25,Michael,91.96
MCH-2798,Robotic Arm,Ahmedabad,14,662.97,1875,4.5,Medium,29.1,29,4.1,Morning,2022-08-20,William,102.81
MCH-2799,3D Printer,Ahmedabad,13,1272.67,258,13.85,Low,30.9,5,31.8,Night,2022-06-17,Marie,50.37
MCH-2800,Packaging Unit,Rajkot,14,917.95,1979,9.56,Medium,40.6,24,24.4,Morning,2023-01-13,Jeanette,78.98
MCH-2801,Robotic Arm,Surat,12,983.33,509,9.31,HIGH,31.7,24,8.1,morning,2022-10-21,Alicia,78.55
MCH-2802,,Surat,22,522.32,115,4.95,Low,34.0,29,15.2,Evening,2022-03-22,Robert,79.67
MCH-2803,Packaging Unit,Ahmedabad,22,623.5,535,9.66,Medium,36.4,2,14.4,Night,2022-07-02,,74.17
MCH-2804,Packaging Unit,Rajkot,8,382.92,1937,4.53,High,38.8,23,4.9,Morning,2024-10-07,Kevin,103.1
MCH-2805,Packaging Unit,Rajkot,13,334.49,1024,1.04,Low,34.0,7,15.7,Evening,2022-11-03,Sandra,94.99
MCH-2806,CNC,Pune,14,1158.35,769,1.53,Low,27.4,20,10.4,Night,2022-01-01,Joseph,94.41
MCH-2807,CNC,Vadodara,14,694.36,1428,2.3,Low,27.0,5,26.6,Morning,2024-04-08,John,87.69
MCH-2808,,Surat,21,,1652,13.33,High,32.4,7,5.5,Evening,2025-02-13,Jessica,81.72
MCH-2809,Packaging Unit,Ahmedabad,18,653.13,1268,9.09,Low,31.4,4,4.1,Evening,2023-08-14,,88.58
MCH-2810,Laser Cutter,Surat,19,607.48,1621,6.77,Medium,28.6,19,19.2,Night,2025-03-06,Thomas,85.66
MCH-2811,3D Printer,Pune,13,614.56,595,5.08,Medium,32.6,20,3.5,Night,2024-02-27,David,91.47
MCH-2812,CNC,Pune,17,144.68,1423,10.2,Low,35.3,8,6.8,Night,2024-03-14,Tyrone,86.49
MCH-2813,,Pune,10,1238.62,203,0.81,High,40.6,4,2.9,Morning,2022-01-02,Rachel,96.27
MCH-2814,CNC,Pune,23,,313,5.34,Low,35.0,3,9.5,Evening,2023-11-09,Thomas,84.57
MCH-2815,3D Printer,Vadodara,12,1079.56,147,11.69,Medium,29.6,24,16.5,Morning,2022-01-17,Brooke,64.75
MCH-2816,CNC,Surat,8,702.45,1211,14.29,High,,6,5.8,Evening,2024-05-14,Kenneth,76.45
MCH-2817,Packaging Unit,Surat,22,883.42,747,14.24,High,24.1,20,8.3,Morning,2024-12-20,Julia,70.67
MCH-2818,CNC,Surat,22,1035.96,169,3.86,High,26.9,9,1.2,Evening,2022-01-05,Scott,91.37
MCH-2819,Laser Cutter,Vadodara,6,428.3,1087,12.95,High,18.6,25,6.7,Evening,2024-11-28,Sara,77.86
MCH-2820,Packaging Unit,Ahmedabad,7,395.56,639,1.69,High,31.6,20,0.8,Evening,2024-07-26,Laura,100.82
MCH-2821,Laser Cutter,Surat,21,596.53,514,6.28,High,37.3,8,15.3,Night,2024-11-14,Shawn,80.16
MCH-2822,Robotic Arm,Surat,4,1081.66,983,8.74,High,20.1,7,5.8,Night,2024-09-04,Isabel,85.11
MCH-2823,Robotic Arm,Surat,16,1054.92,1117,4.44,Low,39.5,6,13.2,Evening,2022-08-03,Eric,89.68
MCH-2824,Robotic Arm,Surat,9,637.0,780,3.86,High,27.2,7,2.9,Night,2024-04-21,Charles,95.84
MCH-2825,3D Printer,Surat,9,308.46,239,11.1,Low,27.8,27,3.3,Night,2025-02-10,Paul,77.04
MCH-2826,CNC,Rajkot,22,497.36,1956,2.75,High,34.9,3,19.4,Morning,2025-01-06,Leslie,96.51
MCH-2827,CNC,Rajkot,9,798.54,418,0.46,High,28.4,22,5.6,Evening,2023-07-20,Sarah,97.5
MCH-2828,Packaging Unit,Ahmedabad,6,643.88,312,11.83,High,28.5,22,11.0,Morning,2023-11-20,Stanley,70.32
MCH-2829,Laser Cutter,Rajkot,15,799.16,1477,12.77,Medium,35.8,16,1.3,Morning,2022-03-03,Michael,84.72
MCH-2830,Laser Cutter,Pune,9,893.1,377,14.47,High,27.6,15,9.4,Evening,2022-11-14,Diana,66.35
MCH-2831,Packaging Unit,Ahmedabad,6,372.33,861,0.17,Low,,17,4.8,Morning,2025-03-08,Sarah,102.94
MCH-2832,Robotic Arm,Vadodara,8,995.12,964,6.03,Low,24.5,21,5.2,Evening,2025-03-26,Robin,90.91
MCH-2833,Laser Cutter,Ahmedabad,22,968.57,1343,2.32,Medium,34.4,18,11.2,Evening,2025-01-08,Maria,97.33
MCH-2834,CNC,Ahmedabad,19,1862.48,639,6.29,Medium,23.4,21,5.2,Morning,2022-09-15,Patricia,86.44
MCH-2835,3D Printer,Vadodara,11,707.5,882,6.31,High,35.1,12,0.2,Evening,2024-02-09,Noah,93.58
MCH-2836,Laser Cutter,Vadodara,9,691.71,1156,14.04,Low,38.7,7,6.9,Evening,2022-05-16,Christina,75.74
MCH-2837,CNC,Pune,10,912.85,1235,3.36,Low,26.1,26,8.7,Night,2022-10-11,Nancy,96.18
MCH-2838,Robotic Arm,Surat,7,554.11,1183,6.77,High,23.2,19,11.3,Morning,2023-04-06,Angel,87.62
MCH-2839,3D Printer,Vadodara,12,399.23,1085,3.79,High,32.2,25,2.9,Morning,2024-05-22,Justin,98.86
MCH-2840,Robotic Arm,Pune,8,1297.34,250,4.85,Medium,24.1,22,1.0,Night,2024-03-28,Kristin,89.83
MCH-2841,CNC,Pune,16,913.5,64,14.81,High,21.4,22,19.5,Morning,2023-05-19,,55.96
MCH-2842,Robotic Arm,Ahmedabad,14,959.34,1279,3.57,Low,35.6,20,6.5,Night,2023-01-31,Belinda,97.6
MCH-2843,,Vadodara,6,369.68,1434,6.31,High,42.4,4,1.7,Morning,2023-08-26,Kimberly,97.61
MCH-2844,CNC,Rajkot,11,,1850,13.7,Medium,35.9,11,9.1,Morning,2024-05-09,Cindy,80.98
MCH-2845,Robotic Arm,Surat,4,775.63,1064,1.19,Low,30.8,11,14.7,Morning,2022-05-18,Patrick,95.09
MCH-2846,Packaging Unit,Surat,10,1129.21,1117,1.81,Medium,27.9,16,14.4,Evening,2022-11-26,Karen,94.0
MCH-2847,Packaging Unit,Rajkot,17,8664.96,1999,14.83,Low,33.4,26,7.800000000000001,Morning,2024-12-08,Brenda,84.54
MCH-2848,Robotic Arm,Vadodara,16,505.05,1296,5.41,High,41.2,7,36.6,Evening,2024-06-22,,73.64
MCH-2849,Robotic Arm,Ahmedabad,9,1028.67,141,5.42,High,30.1,7,2.5,Night,2023-04-20,Jennifer,87.12
MCH-2850,Packaging Unit,Pune,10,1114.65,925,5.6,High,24.0,12,7.5,Night,2023-05-30,James,89.67
MCH-2851,,Ahmedabad,18,276.82,946,12.87,Low,33.7,19,5.2,Evening,2022-10-20,Angela,78.11
MCH-2852,CNC,Rajkot,19,1440.69,541,14.95,Low,36.2,19,7.0,Evening,2022-12-23,Kevin,67.65
MCH-2853,Robotic Arm,Surat,9,446.24,1892,5.72,Low,36.4,9,0.7,Evening,2024-07-07,Jessica,103.2
MCH-2854,3D Printer,Surat,23,869.64,520,12.5,Low,28.4,19,4.5,Night,2024-08-08,Charles,74.94
MCH-2855,Laser Cutter,Surat,11,696.75,85,13.91,Medium,22.3,6,19.6,Night,2022-01-27,Amy,58.17
MCH-2856,Robotic Arm,Rajkot,8,712.29,992,10.66,Medium,39.5,6,26.3,Night,2022-11-21,Brandy,67.52
MCH-2857,Packaging Unit,Surat,22,387.89,1537,10.51,Low,24.0,7,4.1,Evening,2023-07-31,Andrew,88.36
MCH-2858,3D Printer,Surat,10,842.13,190,10.19,High,31.8,3,10.0,Evening,2023-03-15,Justin,73.0
MCH-2859,3D Printer,Vadodara,16,476.64,1033,6.35,Low,29.4,7,15.6,Evening,2022-05-03,Benjamin,84.31
MCH-2860,Laser Cutter,Surat,22,526.34,300,9.25,High,24.9,7,8.8,Evening,2023-07-20,Isabel,77.09
MCH-2861,Laser Cutter,Rajkot,20,1118.17,1413,0.64,Low,20.1,17,4.1,Evening,2025-04-04,Crystal,106.03
MCH-2862,3D Printer,Vadodara,23,838.71,1717,1.15,High,25.8,23,4.7,Night,2023-07-13,Aaron,107.52
MCH-2863,CNC,Vadodara,12,592.78,1717,6.64,,27.4,18,22.7,Morning,2024-03-06,Kenneth,84.29
MCH-2864,Packaging Unit,Vadodara,5,942.39,1808,11.25,High,37.9,20,9.2,Evening,2022-03-21,,84.78
MCH-2865,Robotic Arm,Rajkot,10,2853.76,1909,2.29,HIGH,23.8,4,46.8,Evening,2022-04-30,Derrick,105.36
MCH-2866,3D Printer,Rajkot,18,548.33,76,2.88,High,28.1,15,1.1,Morning,2022-01-04,Jill,93.32
MCH-2867,Laser Cutter,Vadodara,4,615.63,882,13.64,Low,27.5,24,7.4,Evening,2023-12-11,Adam,74.01
MCH-2868,Laser Cutter,Ahmedabad,10,678.43,1711,12.69,Medium,,2,6.1,Night,2023-03-07,Ronald,83.64
MCH-2869,Laser Cutter,Pune,14,587.12,223,11.37,Low,27.4,15,18.8,Night,2022-01-22,,65.12
MCH-2870,3D Printer,Pune,21,792.29,435,0.59,Medium,37.0,2,12.7,Night,2023-05-11,Jonathan,92.42
MCH-2871,Laser Cutter,Pune,21,462.69,333,12.47,Low,34.7,25,4.1,morning,2023-02-01,Michelle,74.3
MCH-2872,CNC,Pune,16,435.83,952,5.02,Medium,26.4,14,3.4,Morning,2022-02-03,Mary,94.89
MCH-2873,CNC,Rajkot,16,517.67,567,0.61,Medium,26.8,26,19.2,Evening,2022-08-13,Timothy,89.33
MCH-2874,Packaging Unit,Surat,11,880.6,682,8.83,Low,35.5,16,5.6,Evening,2024-12-20,Laurie,82.85
MCH-2875,Packaging Unit,Vadodara,20,664.79,330,4.57,Medium,38.2,3,3.9,Evening,2024-11-01,Rose,89.93
MCH-2876,CNC,Vadodara,7,735.4,1812,2.33,High,37.3,28,15.1,Morning,2025-01-30,Tyler,98.82
MCH-2877,3D Printer,Pune,6,432.46,521,6.72,Low,24.0,8,22.0,Morning,2025-01-06,David,74.88
MCH-2878,Packaging Unit,Ahmedabad,22,462.89,352,14.45,Low,,20,2.6,Night,2024-04-06,Tyler,71.55
MCH-2879,Packaging Unit,Ahmedabad,9,890.07,1712,9.07,Low,32.4,17,4.5,Evening,2025-02-07,Christina,91.71
MCH-2880,3D Printer,Vadodara,10,232.06,1081,4.74,Medium,31.0,19,11.8,Night,2022-08-15,Aaron,90.94
MCH-2881,Packaging Unit,Rajkot,20,1601.2,1291,8.52,High,21.9,14,2.9,Night,2024-04-30,Jasmine,89.4
MCH-2882,Robotic Arm,Vadodara,20,878.74,751,11.19,Medium,29.9,29,12.3,Night,2025-01-25,Natasha,74.01
MCH-2883,Robotic Arm,Vadodara,15,1571.12,840,11.03,Medium,17.8,18,19.4,Evening,2023-01-11,Brian,69.12
MCH-2884,CNC,Surat,8,1143.21,1630,7.61,Medium,21.4,19,16.9,Morning,2022-11-29,Courtney,84.9
MCH-2885,Robotic Arm,Surat,22,470.41,1497,10.19,High,33.2,3,7.2,Evening,2022-11-26,Kenneth,86.38
MCH-2886,Robotic Arm,Vadodara,4,497.35,54,1.19,High,32.3,20,4.4,Evening,2022-08-26,Theodore,94.28
MCH-2887,3D Printer,Vadodara,4,345.66,1467,4.35,High,38.0,27,27.1,Evening,2023-12-21,Thomas,84.06
MCH-2888,Packaging Unit,Vadodara,12,761.14,1608,2.35,High,26.5,14,6.7,Night,2023-02-12,Kevin,102.92
MCH-2889,CNC,Pune,10,514.35,1813,10.32,Low,26.8,8,9.8,Night,2024-05-21,Erica,86.87
MCH-2890,Laser Cutter,Ahmedabad,18,351.19,84,9.3,Low,25.7,14,10.3,Evening,2025-02-22,David,74.39
MCH-2891,Laser Cutter,Rajkot,23,996.84,1463,1.9,Medium,22.7,28,6.6,Night,2022-06-15,Stephen,102.35
MCH-2892,3D Printer,Pune,14,,536,1.26,Medium,32.4,18,3.0,Evening,2024-09-28,Amy,99.0
MCH-2893,CNC,Rajkot,4,462.89,85,14.06,High,45.0,28,2.7,Morning,2022-04-22,Karen,70.04
MCH-2894,Robotic Arm,Rajkot,4,1214.42,485,5.75,Medium,18.0,7,3.8,Morning,2025-02-17,,88.15
MCH-2895,Robotic Arm,Vadodara,6,1325.94,1289,4.57,Low,33.9,14,0.5,Morning,2022-02-14,Jose,99.36
MCH-2896,Laser Cutter,Ahmedabad,4,534.36,557,12.53,Low,34.4,9,23.4,Night,2025-01-22,John,62.44
MCH-2897,Robotic Arm,Surat,15,1076.55,1651,12.71,Medium,31.1,11,4.3,Night,2024-04-25,Angela,83.79
MCH-2898,CNC,Surat,6,446.44,1839,11.89,Low,26.3,11,12.5,Evening,2023-07-13,Michael,82.16
MCH-2899,Robotic Arm,Vadodara,20,779.89,1451,0.97,Medium,31.2,7,24.5,Night,2024-02-18,Amanda,91.89
MCH-2900,Laser Cutter,Rajkot,4,,1446,6.22,Low,32.2,19,3.0,Morning,2023-04-08,David,96.71
MCH-2901,Robotic Arm,Rajkot,16,,687,11.67,High,24.2,19,5.9,Night,2023-09-28,Stephanie,77.64
MCH-2902,CNC,Rajkot,12,323.2,1814,7.05,Low,29.2,24,7.1,Morning,2024-10-17,William,95.58
MCH-2903,CNC,Vadodara,11,564.05,1839,13.51,High,24.4,19,2.8,Night,2025-01-08,Krista,85.54
MCH-2904,Robotic Arm,Vadodara,20,660.58,1520,5.0,High,37.0,18,2.8,Evening,2024-01-15,Sean,99.76
MCH-2905,Packaging Unit,Rajkot,14,198.46,892,8.25,Low,20.3,19,13.5,Morning,2024-03-09,Natalie,81.2
MCH-2906,3D Printer,Surat,20,237.08,1402,12.67,High,25.8,24,5.3,Evening,2024-04-20,Jennifer,82.29
MCH-2907,,Rajkot,7,857.46,1965,8.84,Medium,28.8,3,3.2,Evening,2024-06-30,Paul,95.23
MCH-2908,CNC,Pune,21,1126.96,1769,10.61,High,23.1,29,1.1,Morning,2023-09-04,Jeremy,91.14
MCH-2909,Laser Cutter,Ahmedabad,7,1202.56,56,13.84,Medium,32.8,17,7.1,Night,2023-05-30,Emily,66.1
MCH-2910,Packaging Unit,Ahmedabad,22,504.43,1006,14.41,HIGH,43.4,15,3.4,Morning,2022-01-19,Lucas,76.46
MCH-2911,Laser Cutter,Surat,7,,1297,14.89,High,,21,14.6,Night,2024-08-02,Wyatt,70.25
MCH-2912,Laser Cutter,Surat,7,509.78,740,5.12,High,26.6,20,2.2,Evening,2022-12-30,Lisa,93.66
MCH-2913,Laser Cutter,Pune,17,590.16,157,3.33,Medium,22.8,17,6.0,Morning,2022-01-06,Shawn,89.61
MCH-2914,,Ahmedabad,22,1793.29,1363,3.99,Low,28.6,25,4.0,Night,2022-01-07,Heather,98.02
MCH-2915,Laser Cutter,Rajkot,20,879.07,88,12.87,High,21.5,3,2.8,Evening,2022-09-28,Michael,71.78
MCH-2916,Robotic Arm,Ahmedabad,22,808.1,1325,1.6,Medium,36.4,12,4.1,Night,2022-04-10,Robert,103.82
MCH-2917,CNC,Rajkot,13,796.53,276,7.67,Low,25.9,20,8.9,Evening,2024-08-13,Mary,79.59
MCH-2918,3D Printer,Rajkot,7,787.45,639,9.89,Medium,32.7,29,3.4,Night,2024-08-14,Andrea,82.04
MCH-2919,3D Printer,Vadodara,17,541.29,341,7.64,High,,25,8.7,Night,2022-08-15,Steven,80.7
MCH-2920,Packaging Unit,Rajkot,14,384.51,1251,5.71,Medium,37.0,5,4.5,Evening,2024-04-20,Shannon,95.31
MCH-2921,Packaging Unit,Pune,9,536.66,330,11.08,Medium,35.8,23,2.9,Evening,2023-11-03,Shawn,77.79
MCH-2922,3D Printer,Ahmedabad,21,525.24,775,5.07,High,28.0,16,1.2,Evening,2023-04-04,Nathan,94.73
MCH-2923,Robotic Arm,Ahmedabad,11,937.93,1438,8.74,High,28.0,10,0.3,Evening,2022-02-26,Lindsey,92.95
MCH-2924,CNC,Rajkot,18,720.77,947,14.07,High,30.1,2,12.2,Morning,2024-01-02,Sergio,70.18
MCH-2925,Robotic Arm,Vadodara,10,973.22,1252,5.29,,25.1,4,12.4,Night,2022-09-25,Leslie,89.78
MCH-2926,3D Printer,Ahmedabad,20,609.04,1033,10.62,Medium,29.3,6,32.7,Morning,2022-02-14,Nancy,63.61
MCH-2927,3D Printer,Surat,22,947.01,813,14.81,High,19.5,13,6.3,Evening,2023-06-28,Kathleen,71.39
MCH-2928,CNC,Ahmedabad,6,310.45,1734,8.86,Medium,28.4,24,2.8,Morning,2022-11-16,Christina,94.33
MCH-2929,,Surat,7,1010.29,1988,0.53,High,35.7,24,14.8,Morning,2023-08-02,Philip,103.7
MCH-2930,Packaging Unit,Vadodara,14,1136.04,808,9.45,Medium,44.7,28,12.7,Night,2022-08-13,Karen,77.32
MCH-2931,Packaging Unit,Ahmedabad,6,718.45,745,12.48,Low,23.1,27,14.2,Morning,2025-01-29,Kenneth,70.28
MCH-2932,Robotic Arm,Rajkot,11,393.41,1675,6.21,High,32.0,29,15.6,Night,2022-10-29,Kimberly,90.06
MCH-2933,3D Printer,Ahmedabad,13,721.62,769,10.14,Low,34.3,6,33.8,Evening,2022-07-27,Desiree,61.44
MCH-2934,Robotic Arm,Rajkot,19,241.93,1033,10.16,High,32.6,24,0.7,Morning,2023-10-17,Travis,87.45
MCH-2935,Packaging Unit,Rajkot,11,325.96,1740,11.84,Medium,32.8,18,2.1,Morning,2023-09-07,Michelle,88.88
MCH-2936,Laser Cutter,Vadodara,11,1078.46,1068,4.61,Medium,26.0,20,1.5,Night,2024-02-07,Tanya,97.09
MCH-2937,CNC,Vadodara,12,1491.08,1698,10.58,High,39.9,25,15.5,Morning,2023-12-22,Christopher,80.01
MCH-2938,3D Printer,Ahmedabad,17,674.38,350,10.41,Low,32.9,4,1.5,Evening,2022-08-14,Richard,80.08
MCH-2939,3D Printer,Pune,8,538.57,153,12.12,High,23.3,16,1.5,Night,2022-01-30,Holly,75.22
MCH-2940,Laser Cutter,Ahmedabad,10,,1340,3.77,High,33.5,28,4.7,Evening,2024-10-11,Judy,99.36
MCH-2941,3D Printer,Vadodara,8,337.36,225,1.23,Low,36.9,26,2.5,Evening,2024-07-08,Mason,97.18
MCH-2942,,Vadodara,4,,1420,1.17,Low,26.9,3,5.7,Evening,2024-02-13,Vanessa,104.95
MCH-2943,Laser Cutter,Surat,7,159.45,1006,13.45,Low,23.7,16,12.7,Evening,2022-10-16,,72.37
MCH-2944,Packaging Unit,Surat,10,890.27,585,0.97,Low,26.7,28,2.4,Night,2024-02-16,,99.98
MCH-2945,CNC,Surat,4,315.71,1399,2.23,High,36.6,5,9.2,Night,2023-08-08,William,100.31
MCH-2946,Packaging Unit,Vadodara,13,1304.55,1539,4.62,High,32.0,13,4.7,Morning,2025-02-06,Justin,98.43
MCH-2947,Laser Cutter,Ahmedabad,22,515.07,1610,4.35,Medium,23.7,2,5.8,Morning,2024-05-10,Eric,99.92
MCH-2948,Robotic Arm,Pune,13,241.98,1853,4.34,Medium,28.6,19,1.0,Night,2024-06-03,Tami,105.72
MCH-2949,CNC,Vadodara,12,370.41,1443,14.68,Medium,31.0,8,3.2,Morning,2024-06-07,Scott,79.9
MCH-2950,Robotic Arm,Vadodara,20,508.54,570,8.57,Medium,30.1,12,0.9,Morning,2023-07-21,Sarah,86.25
MCH-2951,3D Printer,Vadodara,16,531.37,900,2.82,Low,22.9,13,35.3,Evening,2024-01-25,Annette,76.39
MCH-2952,CNC,Surat,5,511.49,78,12.79,Medium,30.2,11,4.1,Evening,2023-07-16,Patrick,71.47
MCH-2953,Robotic Arm,Pune,15,573.73,74,5.25,High,27.8,9,4.2,Night,2023-01-27,Amanda,86.36
MCH-2954,Robotic Arm,Ahmedabad,14,402.05,954,13.94,Medium,33.7,24,4.9,Morning,2023-05-01,Brian,76.07
MCH-2955,Robotic Arm,Pune,13,561.01,1967,5.18,High,32.3,4,0.1,Evening,2024-09-08,Latasha,105.16
MCH-2956,,Ahmedabad,9,291.31,248,12.57,High,,6,12.6,Evening,2023-03-11,Patricia,67.69
MCH-2957,CNC,Rajkot,21,814.24,1391,11.53,Medium,34.6,8,2.9,Evening,2024-09-06,Frederick,85.34
MCH-2958,Packaging Unit,Surat,8,304.65,953,14.37,High,24.0,19,3.3,Evening,2024-06-30,Victoria,76.46
MCH-2959,3D Printer,Ahmedabad,10,574.26,468,9.49,High,30.2,25,12.3,Morning,2024-05-07,Miranda,75.49
MCH-2960,,Pune,22,1537.73,1716,3.49,,,4,15.0,Night,2024-08-18,Jeff,94.62
MCH-2961,Robotic Arm,Vadodara,7,384.06,1353,9.01,Medium,29.4,2,14.8,Morning,2022-11-29,Daniel,82.35
MCH-2962,Laser Cutter,Ahmedabad,16,450.72,967,8.02,Medium,29.8,15,14.0,Morning,2022-02-18,Allison,81.57
MCH-2963,Laser Cutter,Rajkot,18,404.05,1654,3.07,High,,14,1.6,Night,2024-01-05,Doris,105.95
MCH-2964,3D Printer,Surat,6,1107.58,1200,8.22,Low,30.3,17,0.9,Evening,2024-12-02,Janet,91.35
MCH-2965,Packaging Unit,Pune,5,484.23,1708,10.69,High,34.0,26,3.5,Evening,2022-04-25,Devon,89.71
MCH-2966,Packaging Unit,Vadodara,12,865.82,1341,13.64,High,27.8,19,1.2,Night,2023-02-13,Rebecca,81.82
MCH-2967,CNC,Ahmedabad,5,1482.6,1705,7.71,High,33.9,15,4.8,Night,2024-09-26,Amy,93.31
MCH-2968,,Pune,10,1200.08,1391,1.07,High,19.9,23,3.9,Morning,2022-09-26,,105.01
MCH-2969,Robotic Arm,Vadodara,23,912.76,1921,13.86,High,14.0,19,0.9,Morning,2023-11-08,Nicholas,86.35
MCH-2970,Packaging Unit,Surat,9,702.98,457,5.97,Medium,32.7,4,8.5,Morning,2024-09-01,John,84.91
MCH-2971,Packaging Unit,Ahmedabad,8,307.09,1507,5.97,HIGH,30.4,11,4.2,Night,2022-10-05,Jeremy,97.24
MCH-2972,Laser Cutter,Surat,10,,1871,13.07,Medium,33.4,13,1.6,Night,2023-11-14,Carla,87.55
MCH-2973,Robotic Arm,Vadodara,19,373.56,641,10.64,High,35.7,18,2.9,Morning,2023-04-05,Dawn,81.5
MCH-2974,CNC,Surat,14,,1015,11.94,HIGH,29.8,28,10.1,Night,2023-04-06,David,76.68
MCH-2975,CNC,Rajkot,14,582.86,932,13.41,Medium,20.4,18,7.6,Night,2022-09-26,Christopher,74.79
MCH-2976,CNC,Ahmedabad,13,897.45,1654,5.27,Low,32.5,4,16.2,Evening,2024-09-05,Gregory,90.62
MCH-2977,CNC,Rajkot,20,496.04,1322,6.53,Medium,,4,7.5,Night,2024-03-20,Douglas,92.0
MCH-2978,Laser Cutter,Ahmedabad,12,624.42,228,4.81,Medium,23.9,2,5.9,Night,2022-09-26,Melissa,87.26
MCH-2979,CNC,Vadodara,23,570.36,916,5.97,Medium,28.3,26,4.6,Night,2022-06-07,James,91.66
MCH-2980,Laser Cutter,Pune,13,270.94,620,13.9,Medium,41.9,22,13.0,Evening,2024-10-10,Steven,67.88
MCH-2981,Packaging Unit,Surat,5,528.69,233,7.0,High,37.1,24,14.0,Morning,2024-12-16,Kathleen,77.39
MCH-2982,Laser Cutter,Surat,10,959.93,1355,13.02,Medium,23.2,23,0.3,Night,2023-08-20,Jennifer,83.67
MCH-2983,3D Printer,Vadodara,12,715.44,589,2.45,Medium,39.7,16,0.1,Night,2022-08-09,Andrew,98.92
